chr1	Start	End	Unique ID	Gene NMID Ex	Gene	Strand	Purpose			Width
chr7	99012068	99012357	chr7_99012068_99012357_TRRAP	TRRAP_NM_001375524.1_exon73_CDS	TRRAP	+	mutation_panel	.	.	289
chr7	111059720	111059939	chr7_111059720_111059939_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	219
chr7	124823959	124824076	chr7_124823959_124824076_POT1	POT1_NM_015450.3_exon19_CDS	POT1	-	mutation_panel	.	.	117
chr7	124825249	124825359	chr7_124825249_124825359_POT1	POT1_NM_015450.3_exon18_CDS	POT1	-	mutation_panel	.	.	110
chr7	124827211	124827307	chr7_124827211_124827307_POT1	POT1_NM_015450.3_exon17_CDS	POT1	-	mutation_panel	.	.	96
chr7	124829251	124829344	chr7_124829251_124829344_POT1	POT1_NM_015450.3_exon16_CDS	POT1	-	mutation_panel	.	.	93
chr7	124835276	124835416	chr7_124835276_124835416_POT1	POT1_NM_015450.3_exon15_CDS	POT1	-	mutation_panel	.	.	140
chr7	124840970	124841180	chr7_124840970_124841180_POT1	POT1_NM_015450.3_exon14_CDS	POT1	-	mutation_panel	.	.	210
chr7	124842804	124842965	chr7_124842804_124842965_POT1	POT1_NM_015450.3_exon13_CDS	POT1	-	mutation_panel	.	.	161
chr7	124846939	124847000	chr7_124846939_124847000_POT1	POT1_NM_015450.3_exon12_CDS	POT1	-	mutation_panel	.	.	61
chr7	124851869	124851953	chr7_124851869_124851953_POT1	POT1_NM_015450.3_exon11_CDS	POT1	-	mutation_panel	.	.	84
chr7	124852969	124853140	chr7_124852969_124853140_POT1	POT1_NM_015450.3_exon10_CDS	POT1	-	mutation_panel	.	.	171
chr7	124858954	124859114	chr7_124858954_124859114_POT1	POT1_NM_015450.3_exon9_CDS	POT1	-	mutation_panel	.	.	160
chr7	124863347	124863642	chr7_124863347_124863642_POT1	POT1_NM_015450.3_exon8_CDS	POT1	-	mutation_panel	.	.	295
chr7	124870908	124871043	chr7_124870908_124871043_POT1	POT1_NM_015450.3_exon7_CDS	POT1	-	mutation_panel	.	.	135
chr7	124892263	124892382	chr7_124892263_124892382_POT1	POT1_NM_015450.3_exon6_CDS	POT1	-	mutation_panel	.	.	119
chr7	124897162	124897175	chr7_124897162_124897175_POT1	POT1_NM_015450.3_exon5_CDS	POT1	-	mutation_panel	.	.	13
chr7	140734594	140734772	chr7_140734594_140734772_BRAF	BRAF_NM_004333.6_exon18_CDS	BRAF	-	mutation_panel	.	.	178
chr7	140739809	140739948	chr7_140739809_140739948_BRAF	BRAF_NM_004333.6_exon17_CDS	BRAF	-	mutation_panel	.	.	139
chr7	140749284	140749420	chr7_140749284_140749420_BRAF	BRAF_NM_004333.6_exon16_CDS	BRAF	-	mutation_panel	.	.	136
chr7	140753272	140753395	chr7_140753272_140753395_BRAF	BRAF_NM_004333.6_exon15_CDS	BRAF	-	mutation_panel	.	.	123
chr7	140754184	140754235	chr7_140754184_140754235_BRAF	BRAF_NM_004333.6_exon14_CDS	BRAF	-	mutation_panel	.	.	51
chr7	140776909	140777090	chr7_140776909_140777090_BRAF	BRAF_NM_004333.6_exon13_CDS	BRAF	-	mutation_panel	.	.	181
chr7	140777988	140778077	chr7_140777988_140778077_BRAF	BRAF_NM_004333.6_exon12_CDS	BRAF	-	mutation_panel	.	.	89
chr7	140781573	140781695	chr7_140781573_140781695_BRAF	BRAF_NM_004333.6_exon11_CDS	BRAF	-	mutation_panel	.	.	122
chr7	140783018	140783159	chr7_140783018_140783159_BRAF	BRAF_NM_004333.6_exon10_CDS	BRAF	-	mutation_panel	.	.	141
chr7	140787545	140787586	chr7_140787545_140787586_BRAF	BRAF_NM_004333.6_exon9_CDS	BRAF	-	mutation_panel	.	.	41
chr7	140794305	140794469	chr7_140794305_140794469_BRAF	BRAF_NM_004333.6_exon8_CDS	BRAF	-	mutation_panel	.	.	164
chr7	140800359	140800483	chr7_140800359_140800483_BRAF	BRAF_NM_004333.6_exon7_CDS	BRAF	-	mutation_panel	.	.	124
chr7	140801409	140801562	chr7_140801409_140801562_BRAF	BRAF_NM_004333.6_exon6_CDS	BRAF	-	mutation_panel	.	.	153
chr7	140807957	140808064	chr7_140807957_140808064_BRAF	BRAF_NM_004333.6_exon5_CDS	BRAF	-	mutation_panel	.	.	107
chr7	140808889	140808997	chr7_140808889_140808997_BRAF	BRAF_NM_004333.6_exon4_CDS	BRAF	-	mutation_panel	.	.	108
chr7	140834606	140834874	chr7_140834606_140834874_BRAF	BRAF_NM_004333.6_exon3_CDS	BRAF	-	mutation_panel	.	.	268
chr7	140850108	140850214	chr7_140850108_140850214_BRAF	BRAF_NM_004333.6_exon2_CDS	BRAF	-	mutation_panel	.	.	106
chr7	140924563	140924705	chr7_140924563_140924705_BRAF	BRAF_NM_004333.6_exon1_CDS	BRAF	-	mutation_panel	.	.	142
chr7	148807643	148807708	chr7_148807643_148807708_EZH2	EZH2_NM_004456.5_exon20_CDS	EZH2	-	mutation_panel	.	.	65
chr7	148809068	148809157	chr7_148809068_148809157_EZH2	EZH2_NM_004456.5_exon19_CDS	EZH2	-	mutation_panel	.	.	89
chr7	148809307	148809392	chr7_148809307_148809392_EZH2	EZH2_NM_004456.5_exon18_CDS	EZH2	-	mutation_panel	.	.	85
chr7	148810330	148810416	chr7_148810330_148810416_EZH2	EZH2_NM_004456.5_exon17_CDS	EZH2	-	mutation_panel	.	.	86
chr7	148811622	148811722	chr7_148811622_148811722_EZH2	EZH2_NM_004456.5_exon16_CDS	EZH2	-	mutation_panel	.	.	100
chr7	148813956	148814139	chr7_148813956_148814139_EZH2	EZH2_NM_004456.5_exon15_CDS	EZH2	-	mutation_panel	.	.	183
chr7	148814911	148815041	chr7_148814911_148815041_EZH2	EZH2_NM_004456.5_exon14_CDS	EZH2	-	mutation_panel	.	.	130
chr7	148815503	148815548	chr7_148815503_148815548_EZH2	EZH2_NM_004456.5_exon13_CDS	EZH2	-	mutation_panel	.	.	45
chr7	148816681	148816780	chr7_148816681_148816780_EZH2	EZH2_NM_004456.5_exon12_CDS	EZH2	-	mutation_panel	.	.	99
chr7	148817219	148817393	chr7_148817219_148817393_EZH2	EZH2_NM_004456.5_exon11_CDS	EZH2	-	mutation_panel	.	.	174
chr7	148817874	148818119	chr7_148817874_148818119_EZH2	EZH2_NM_004456.5_exon10_CDS	EZH2	-	mutation_panel	.	.	245
chr7	148819593	148819689	chr7_148819593_148819689_EZH2	EZH2_NM_004456.5_exon9_CDS	EZH2	-	mutation_panel	.	.	96
chr7	148826451	148826634	chr7_148826451_148826634_EZH2	EZH2_NM_004456.5_exon8_CDS	EZH2	-	mutation_panel	.	.	183
chr7	148827161	148827268	chr7_148827161_148827268_EZH2	EZH2_NM_004456.5_exon7_CDS	EZH2	-	mutation_panel	.	.	107
chr7	148828737	148828882	chr7_148828737_148828882_EZH2	EZH2_NM_004456.5_exon6_CDS	EZH2	-	mutation_panel	.	.	145
chr7	148829725	148829850	chr7_148829725_148829850_EZH2	EZH2_NM_004456.5_exon5_CDS	EZH2	-	mutation_panel	.	.	125
chr7	148832631	148832752	chr7_148832631_148832752_EZH2	EZH2_NM_004456.5_exon4_CDS	EZH2	-	mutation_panel	.	.	121
chr7	148846467	148846600	chr7_148846467_148846600_EZH2	EZH2_NM_004456.5_exon3_CDS	EZH2	-	mutation_panel	.	.	133
chr7	148847179	148847300	chr7_148847179_148847300_EZH2	EZH2_NM_004456.5_exon2_CDS	EZH2	-	mutation_panel	.	.	121
chr7	152136829	152136926	chr7_152136829_152136926_KMT2C	KMT2C_NM_170606.3_exon59_CDS	KMT2C	-	mutation_panel	.	.	97
chr7	152138793	152138906	chr7_152138793_152138906_KMT2C	KMT2C_NM_170606.3_exon58_CDS	KMT2C	-	mutation_panel	.	.	113
chr7	152139183	152139261	chr7_152139183_152139261_KMT2C	KMT2C_NM_170606.3_exon57_CDS	KMT2C	-	mutation_panel	.	.	78
chr7	152139672	152139793	chr7_152139672_152139793_KMT2C	KMT2C_NM_170606.3_exon56_CDS	KMT2C	-	mutation_panel	.	.	121
chr7	152144710	152144883	chr7_152144710_152144883_KMT2C	KMT2C_NM_170606.3_exon55_CDS	KMT2C	-	mutation_panel	.	.	173
chr7	152145150	152145297	chr7_152145150_152145297_KMT2C	KMT2C_NM_170606.3_exon54_CDS	KMT2C	-	mutation_panel	.	.	147
chr7	152146596	152146737	chr7_152146596_152146737_KMT2C	KMT2C_NM_170606.3_exon53_CDS	KMT2C	-	mutation_panel	.	.	141
chr7	152148030	152149154	chr7_152148030_152149154_KMT2C	KMT2C_NM_170606.3_exon52_CDS	KMT2C	-	mutation_panel	.	.	1124
chr7	152150897	152151009	chr7_152150897_152151009_KMT2C	KMT2C_NM_170606.3_exon51_CDS	KMT2C	-	mutation_panel	.	.	112
chr7	152151439	152151583	chr7_152151439_152151583_KMT2C	KMT2C_NM_170606.3_exon50_CDS	KMT2C	-	mutation_panel	.	.	144
chr7	152152702	152152956	chr7_152152702_152152956_KMT2C	KMT2C_NM_170606.3_exon49_CDS	KMT2C	-	mutation_panel	.	.	254
chr7	152154007	152154148	chr7_152154007_152154148_KMT2C	KMT2C_NM_170606.3_exon48_CDS	KMT2C	-	mutation_panel	.	.	141
chr7	152154264	152154447	chr7_152154264_152154447_KMT2C	KMT2C_NM_170606.3_exon47_CDS	KMT2C	-	mutation_panel	.	.	183
chr7	152155907	152156059	chr7_152155907_152156059_KMT2C	KMT2C_NM_170606.3_exon46_CDS	KMT2C	-	mutation_panel	.	.	152
chr7	152156202	152156348	chr7_152156202_152156348_KMT2C	KMT2C_NM_170606.3_exon45_CDS	KMT2C	-	mutation_panel	.	.	146
chr7	152158860	152159074	chr7_152158860_152159074_KMT2C	KMT2C_NM_170606.3_exon44_CDS	KMT2C	-	mutation_panel	.	.	214
chr7	152162114	152163828	chr7_152162114_152163828_KMT2C	KMT2C_NM_170606.3_exon43_CDS	KMT2C	-	mutation_panel	.	.	1714
chr7	152167143	152167380	chr7_152167143_152167380_KMT2C	KMT2C_NM_170606.3_exon42_CDS	KMT2C	-	mutation_panel	.	.	237
chr7	152169183	152169251	chr7_152169183_152169251_KMT2C	KMT2C_NM_170606.3_exon41_CDS	KMT2C	-	mutation_panel	.	.	68
chr7	152171261	152171344	chr7_152171261_152171344_KMT2C	KMT2C_NM_170606.3_exon40_CDS	KMT2C	-	mutation_panel	.	.	83
chr7	152174128	152174244	chr7_152174128_152174244_KMT2C	KMT2C_NM_170606.3_exon39_CDS	KMT2C	-	mutation_panel	.	.	116
chr7	152176188	152178012	chr7_152176188_152178012_KMT2C	KMT2C_NM_170606.3_exon38_CDS	KMT2C	-	mutation_panel	.	.	1824
chr7	152179831	152180128	chr7_152179831_152180128_KMT2C	KMT2C_NM_170606.3_exon37_CDS	KMT2C	-	mutation_panel	.	.	297
chr7	152180708	152182596	chr7_152180708_152182596_KMT2C	KMT2C_NM_170606.3_exon36_CDS	KMT2C	-	mutation_panel	.	.	1888
chr7	152182971	152183158	chr7_152182971_152183158_KMT2C	KMT2C_NM_170606.3_exon35_CDS	KMT2C	-	mutation_panel	.	.	187
chr7	152185555	152185633	chr7_152185555_152185633_KMT2C	KMT2C_NM_170606.3_exon34_CDS	KMT2C	-	mutation_panel	.	.	78
chr7	152187259	152187478	chr7_152187259_152187478_KMT2C	KMT2C_NM_170606.3_exon33_CDS	KMT2C	-	mutation_panel	.	.	219
chr7	152187712	152187849	chr7_152187712_152187849_KMT2C	KMT2C_NM_170606.3_exon32_CDS	KMT2C	-	mutation_panel	.	.	137
chr7	152194006	152194130	chr7_152194006_152194130_KMT2C	KMT2C_NM_170606.3_exon31_CDS	KMT2C	-	mutation_panel	.	.	124
chr7	152194226	152194263	chr7_152194226_152194263_KMT2C	KMT2C_NM_170606.3_exon30_CDS	KMT2C	-	mutation_panel	.	.	37
chr7	152194437	152194570	chr7_152194437_152194570_KMT2C	KMT2C_NM_170606.3_exon29_CDS	KMT2C	-	mutation_panel	.	.	133
chr7	152195904	152196013	chr7_152195904_152196013_KMT2C	KMT2C_NM_170606.3_exon28_CDS	KMT2C	-	mutation_panel	.	.	109
chr7	152199276	152199461	chr7_152199276_152199461_KMT2C	KMT2C_NM_170606.3_exon27_CDS	KMT2C	-	mutation_panel	.	.	185
chr7	152202931	152203066	chr7_152202931_152203066_KMT2C	KMT2C_NM_170606.3_exon26_CDS	KMT2C	-	mutation_panel	.	.	135
chr7	152205103	152205227	chr7_152205103_152205227_KMT2C	KMT2C_NM_170606.3_exon25_CDS	KMT2C	-	mutation_panel	.	.	124
chr7	152207297	152207430	chr7_152207297_152207430_KMT2C	KMT2C_NM_170606.3_exon24_CDS	KMT2C	-	mutation_panel	.	.	133
chr7	152220520	152220737	chr7_152220520_152220737_KMT2C	KMT2C_NM_170606.3_exon23_CDS	KMT2C	-	mutation_panel	.	.	217
chr7	152221998	152222068	chr7_152221998_152222068_KMT2C	KMT2C_NM_170606.3_exon22_CDS	KMT2C	-	mutation_panel	.	.	70
chr7	152222570	152222684	chr7_152222570_152222684_KMT2C	KMT2C_NM_170606.3_exon21_CDS	KMT2C	-	mutation_panel	.	.	114
chr7	152224012	152224181	chr7_152224012_152224181_KMT2C	KMT2C_NM_170606.3_exon20_CDS	KMT2C	-	mutation_panel	.	.	169
chr7	152224432	152224618	chr7_152224432_152224618_KMT2C	KMT2C_NM_170606.3_exon19_CDS	KMT2C	-	mutation_panel	.	.	186
chr7	152229920	152230029	chr7_152229920_152230029_KMT2C	KMT2C_NM_170606.3_exon18_CDS	KMT2C	-	mutation_panel	.	.	109
chr7	152230217	152230323	chr7_152230217_152230323_KMT2C	KMT2C_NM_170606.3_exon17_CDS	KMT2C	-	mutation_panel	.	.	106
chr7	152235814	152235935	chr7_152235814_152235935_KMT2C	KMT2C_NM_170606.3_exon16_CDS	KMT2C	-	mutation_panel	.	.	121
chr7	152238704	152238828	chr7_152238704_152238828_KMT2C	KMT2C_NM_170606.3_exon15_CDS	KMT2C	-	mutation_panel	.	.	124
chr7	152247899	152248622	chr7_152247899_152248622_KMT2C	KMT2C_NM_170606.3_exon14_CDS	KMT2C	-	mutation_panel	.	.	723
chr7	152249873	152249955	chr7_152249873_152249955_KMT2C	KMT2C_NM_170606.3_exon13_CDS	KMT2C	-	mutation_panel	.	.	82
chr7	152250850	152250968	chr7_152250850_152250968_KMT2C	KMT2C_NM_170606.3_exon12_CDS	KMT2C	-	mutation_panel	.	.	118
chr7	152251936	152252092	chr7_152251936_152252092_KMT2C	KMT2C_NM_170606.3_exon11_CDS	KMT2C	-	mutation_panel	.	.	156
chr7	152252543	152252717	chr7_152252543_152252717_KMT2C	KMT2C_NM_170606.3_exon10_CDS	KMT2C	-	mutation_panel	.	.	174
chr7	152263013	152263132	chr7_152263013_152263132_KMT2C	KMT2C_NM_170606.3_exon9_CDS	KMT2C	-	mutation_panel	.	.	119
chr7	152265035	152265211	chr7_152265035_152265211_KMT2C	KMT2C_NM_170606.3_exon8_CDS	KMT2C	-	mutation_panel	.	.	176
chr7	152273702	152273869	chr7_152273702_152273869_KMT2C	KMT2C_NM_170606.3_exon7_CDS	KMT2C	-	mutation_panel	.	.	167
chr7	152309963	152310077	chr7_152309963_152310077_KMT2C	KMT2C_NM_170606.3_exon6_CDS	KMT2C	-	mutation_panel	.	.	114
chr7	152311795	152311948	chr7_152311795_152311948_KMT2C	KMT2C_NM_170606.3_exon5_CDS	KMT2C	-	mutation_panel	.	.	153
chr7	152315135	152315340	chr7_152315135_152315340_KMT2C	KMT2C_NM_170606.3_exon4_CDS	KMT2C	-	mutation_panel	.	.	205
chr7	152330598	152330741	chr7_152330598_152330741_KMT2C	KMT2C_NM_170606.3_exon3_CDS	KMT2C	-	mutation_panel	.	.	143
chr7	152358584	152358677	chr7_152358584_152358677_KMT2C	KMT2C_NM_170606.3_exon2_CDS	KMT2C	-	mutation_panel	.	.	93
chr7	152435623	152435788	chr7_152435623_152435788_KMT2C	KMT2C_NM_170606.3_exon1_CDS	KMT2C	-	mutation_panel	.	.	165
chr7	157264309	157264458	chr7_157264309_157264458_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr8	10752215	10752364	chr8_10752215_10752364_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr8	15208826	15208975	chr8_15208826_15208975_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr8	20197404	20197544	chr8_20197404_20197544_ATP6V1B2	ATP6V1B2_NM_001693.4_exon1_CDS	ATP6V1B2	+	mutation_panel	.	.	140
chr8	20204481	20204541	chr8_20204481_20204541_ATP6V1B2	ATP6V1B2_NM_001693.4_exon2_CDS	ATP6V1B2	+	mutation_panel	.	.	60
chr8	20209430	20209533	chr8_20209430_20209533_ATP6V1B2	ATP6V1B2_NM_001693.4_exon3_CDS	ATP6V1B2	+	mutation_panel	.	.	103
chr8	20210343	20210441	chr8_20210343_20210441_ATP6V1B2	ATP6V1B2_NM_001693.4_exon4_CDS	ATP6V1B2	+	mutation_panel	.	.	98
chr8	20210566	20210648	chr8_20210566_20210648_ATP6V1B2	ATP6V1B2_NM_001693.4_exon5_CDS	ATP6V1B2	+	mutation_panel	.	.	82
chr8	20211174	20211318	chr8_20211174_20211318_ATP6V1B2	ATP6V1B2_NM_001693.4_exon6_CDS	ATP6V1B2	+	mutation_panel	.	.	144
chr8	20211649	20211755	chr8_20211649_20211755_ATP6V1B2	ATP6V1B2_NM_001693.4_exon7_CDS	ATP6V1B2	+	mutation_panel	.	.	106
chr8	20212099	20212201	chr8_20212099_20212201_ATP6V1B2	ATP6V1B2_NM_001693.4_exon8_CDS	ATP6V1B2	+	mutation_panel	.	.	102
chr8	20212779	20212907	chr8_20212779_20212907_ATP6V1B2	ATP6V1B2_NM_001693.4_exon9_CDS	ATP6V1B2	+	mutation_panel	.	.	128
chr8	20214815	20214970	chr8_20214815_20214970_ATP6V1B2	ATP6V1B2_NM_001693.4_exon10_CDS	ATP6V1B2	+	mutation_panel	.	.	155
chr8	20216410	20216497	chr8_20216410_20216497_ATP6V1B2	ATP6V1B2_NM_001693.4_exon11_CDS	ATP6V1B2	+	mutation_panel	.	.	87
chr8	20217217	20217326	chr8_20217217_20217326_ATP6V1B2	ATP6V1B2_NM_001693.4_exon12_CDS	ATP6V1B2	+	mutation_panel	.	.	109
chr8	20218150	20218284	chr8_20218150_20218284_ATP6V1B2	ATP6V1B2_NM_001693.4_exon13_CDS	ATP6V1B2	+	mutation_panel	.	.	134
chr8	20220260	20220404	chr8_20220260_20220404_ATP6V1B2	ATP6V1B2_NM_001693.4_exon14_CDS	ATP6V1B2	+	mutation_panel	.	.	144
chr8	23652450	23652607	chr8_23652450_23652607_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	157
chr8	34831365	34831607	chr8_34831365_34831607_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	242
chr8	42272098	42272207	chr8_42272098_42272207_IKBKB	IKBKB_NM_001556.3_exon2_CDS	IKBKB	+	mutation_panel	.	.	109
chr8	42288631	42288730	chr8_42288631_42288730_IKBKB	IKBKB_NM_001556.3_exon3_CDS	IKBKB	+	mutation_panel	.	.	99
chr8	42290153	42290275	chr8_42290153_42290275_IKBKB	IKBKB_NM_001556.3_exon4_CDS	IKBKB	+	mutation_panel	.	.	122
chr8	42293440	42293514	chr8_42293440_42293514_IKBKB	IKBKB_NM_001556.3_exon5_CDS	IKBKB	+	mutation_panel	.	.	74
chr8	42305184	42305277	chr8_42305184_42305277_IKBKB	IKBKB_NM_001556.3_exon6_CDS	IKBKB	+	mutation_panel	.	.	93
chr8	42306340	42306434	chr8_42306340_42306434_IKBKB	IKBKB_NM_001556.3_exon7_CDS	IKBKB	+	mutation_panel	.	.	94
chr8	42308898	42309027	chr8_42308898_42309027_IKBKB	IKBKB_NM_001556.3_exon8_CDS	IKBKB	+	mutation_panel	.	.	129
chr8	42314319	42314431	chr8_42314319_42314431_IKBKB	IKBKB_NM_001556.3_exon9_CDS	IKBKB	+	mutation_panel	.	.	112
chr8	42316207	42316341	chr8_42316207_42316341_IKBKB	IKBKB_NM_001556.3_exon10_CDS	IKBKB	+	mutation_panel	.	.	134
chr8	42316707	42316906	chr8_42316707_42316906_IKBKB	IKBKB_NM_001556.3_exon11_CDS	IKBKB	+	mutation_panel	.	.	199
chr8	42317654	42317773	chr8_42317654_42317773_IKBKB	IKBKB_NM_001556.3_exon12_CDS	IKBKB	+	mutation_panel	.	.	119
chr8	42318549	42318677	chr8_42318549_42318677_IKBKB	IKBKB_NM_001556.3_exon13_CDS	IKBKB	+	mutation_panel	.	.	128
chr8	42319267	42319423	chr8_42319267_42319423_IKBKB	IKBKB_NM_001556.3_exon14_CDS	IKBKB	+	mutation_panel	.	.	156
chr8	42319582	42319648	chr8_42319582_42319648_IKBKB	IKBKB_NM_001556.3_exon15_CDS	IKBKB	+	mutation_panel	.	.	66
chr8	42320732	42320846	chr8_42320732_42320846_IKBKB	IKBKB_NM_001556.3_exon16_CDS	IKBKB	+	mutation_panel	.	.	114
chr8	42321893	42321947	chr8_42321893_42321947_IKBKB	IKBKB_NM_001556.3_exon17_CDS	IKBKB	+	mutation_panel	.	.	54
chr8	42322051	42322155	chr8_42322051_42322155_IKBKB	IKBKB_NM_001556.3_exon18_CDS	IKBKB	+	mutation_panel	.	.	104
chr8	42322344	42322496	chr8_42322344_42322496_IKBKB	IKBKB_NM_001556.3_exon19_CDS	IKBKB	+	mutation_panel	.	.	152
chr8	42325967	42326099	chr8_42325967_42326099_IKBKB	IKBKB_NM_001556.3_exon20_CDS	IKBKB	+	mutation_panel	.	.	132
chr8	42329121	42329216	chr8_42329121_42329216_IKBKB	IKBKB_NM_001556.3_exon21_CDS	IKBKB	+	mutation_panel	.	.	95
chr8	42330911	42330981	chr8_42330911_42330981_IKBKB	IKBKB_NM_001556.3_exon22_CDS	IKBKB	+	mutation_panel	.	.	70
chr8	50572163	50572312	chr8_50572163_50572312_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr8	55941857	55941993	chr8_55941857_55941993_LYN	LYN_NM_002350.4_exon2_CDS	LYN	+	mutation_panel	.	.	136
chr8	55946445	55946495	chr8_55946445_55946495_LYN	LYN_NM_002350.4_exon3_CDS	LYN	+	mutation_panel	.	.	50
chr8	55947615	55947725	chr8_55947615_55947725_LYN	LYN_NM_002350.4_exon4_CDS	LYN	+	mutation_panel	.	.	110
chr8	55950456	55950559	chr8_55950456_55950559_LYN	LYN_NM_002350.4_exon5_CDS	LYN	+	mutation_panel	.	.	103
chr8	55950678	55950786	chr8_55950678_55950786_LYN	LYN_NM_002350.4_exon6_CDS	LYN	+	mutation_panel	.	.	108
chr8	55951963	55952117	chr8_55951963_55952117_LYN	LYN_NM_002350.4_exon7_CDS	LYN	+	mutation_panel	.	.	154
chr8	55953829	55953986	chr8_55953829_55953986_LYN	LYN_NM_002350.4_exon8_CDS	LYN	+	mutation_panel	.	.	157
chr8	55966712	55966899	chr8_55966712_55966899_LYN	LYN_NM_002350.4_exon9_CDS	LYN	+	mutation_panel	.	.	187
chr8	55969714	55969795	chr8_55969714_55969795_LYN	LYN_NM_002350.4_exon10_CDS	LYN	+	mutation_panel	.	.	81
chr8	55998343	55998501	chr8_55998343_55998501_LYN	LYN_NM_002350.4_exon11_CDS	LYN	+	mutation_panel	.	.	158
chr8	55999415	55999551	chr8_55999415_55999551_LYN	LYN_NM_002350.4_exon12_CDS	LYN	+	mutation_panel	.	.	136
chr8	56009905	56010112	chr8_56009905_56010112_LYN	LYN_NM_002350.4_exon13_CDS	LYN	+	mutation_panel	.	.	207
chr8	58807744	58807785	chr8_58807744_58807785_TOX	TOX_NM_014729.3_exon9_CDS	TOX	-	mutation_panel	.	.	41
chr8	58808115	58808271	chr8_58808115_58808271_TOX	TOX_NM_014729.3_exon8_CDS	TOX	-	mutation_panel	.	.	156
chr8	58815335	58815726	chr8_58815335_58815726_TOX	TOX_NM_014729.3_exon7_CDS	TOX	-	mutation_panel	.	.	391
chr8	58826819	58826904	chr8_58826819_58826904_TOX	TOX_NM_014729.3_exon6_CDS	TOX	-	mutation_panel	.	.	85
chr8	58838078	58838313	chr8_58838078_58838313_TOX	TOX_NM_014729.3_exon5_CDS	TOX	-	mutation_panel	.	.	235
chr8	58851521	58851807	chr8_58851521_58851807_TOX	TOX_NM_014729.3_exon4_CDS	TOX	-	mutation_panel	.	.	286
chr8	58939299	58939546	chr8_58939299_58939546_TOX	TOX_NM_014729.3_exon3_CDS	TOX	-	mutation_panel	.	.	247
chr8	58959940	58960010	chr8_58959940_58960010_TOX	TOX_NM_014729.3_exon2_CDS	TOX	-	mutation_panel	.	.	70
chr8	59118883	59118989	chr8_59118883_59118989_TOX	TOX_NM_014729.3_exon1_CDS	TOX	-	mutation_panel	.	.	106
chr8	71842658	71842749	chr8_71842658_71842749_MSC	MSC_NM_005098.4_exon2_CDS	MSC	-	mutation_panel	.	.	91
chr8	71843642	71844180	chr8_71843642_71844180_MSC	MSC_NM_005098.4_exon1_CDS	MSC	-	mutation_panel	.	.	538
chr8	102254299	102254516	chr8_102254299_102254516_UBR5	UBR5_NM_015902.6_exon59_CDS	UBR5	-	mutation_panel	.	.	217
chr8	102257629	102257719	chr8_102257629_102257719_UBR5	UBR5_NM_015902.6_exon58_CDS	UBR5	-	mutation_panel	.	.	90
chr8	102258982	102259131	chr8_102258982_102259131_UBR5	UBR5_NM_015902.6_exon57_CDS	UBR5	-	mutation_panel	.	.	149
chr8	102261143	102261261	chr8_102261143_102261261_UBR5	UBR5_NM_015902.6_exon56_CDS	UBR5	-	mutation_panel	.	.	118
chr8	102261912	102262072	chr8_102261912_102262072_UBR5	UBR5_NM_015902.6_exon55_CDS	UBR5	-	mutation_panel	.	.	160
chr8	102264471	102264560	chr8_102264471_102264560_UBR5	UBR5_NM_015902.6_exon54_CDS	UBR5	-	mutation_panel	.	.	89
chr8	102265097	102265280	chr8_102265097_102265280_UBR5	UBR5_NM_015902.6_exon53_CDS	UBR5	-	mutation_panel	.	.	183
chr8	102266944	102267009	chr8_102266944_102267009_UBR5	UBR5_NM_015902.6_exon52_CDS	UBR5	-	mutation_panel	.	.	65
chr8	102268975	102269110	chr8_102268975_102269110_UBR5	UBR5_NM_015902.6_exon51_CDS	UBR5	-	mutation_panel	.	.	135
chr8	102270036	102270185	chr8_102270036_102270185_UBR5	UBR5_NM_015902.6_exon50_CDS	UBR5	-	mutation_panel	.	.	149
chr8	102271131	102271247	chr8_102271131_102271247_UBR5	UBR5_NM_015902.6_exon49_CDS	UBR5	-	mutation_panel	.	.	116
chr8	102272526	102272774	chr8_102272526_102272774_UBR5	UBR5_NM_015902.6_exon48_CDS	UBR5	-	mutation_panel	.	.	248
chr8	102275518	102275621	chr8_102275518_102275621_UBR5	UBR5_NM_015902.6_exon47_CDS	UBR5	-	mutation_panel	.	.	103
chr8	102275705	102275830	chr8_102275705_102275830_UBR5	UBR5_NM_015902.6_exon46_CDS	UBR5	-	mutation_panel	.	.	125
chr8	102276969	102277194	chr8_102276969_102277194_UBR5	UBR5_NM_015902.6_exon45_CDS	UBR5	-	mutation_panel	.	.	225
chr8	102278823	102278941	chr8_102278823_102278941_UBR5	UBR5_NM_015902.6_exon44_CDS	UBR5	-	mutation_panel	.	.	118
chr8	102279033	102279210	chr8_102279033_102279210_UBR5	UBR5_NM_015902.6_exon43_CDS	UBR5	-	mutation_panel	.	.	177
chr8	102280391	102280469	chr8_102280391_102280469_UBR5	UBR5_NM_015902.6_exon42_CDS	UBR5	-	mutation_panel	.	.	78
chr8	102281286	102281521	chr8_102281286_102281521_UBR5	UBR5_NM_015902.6_exon41_CDS	UBR5	-	mutation_panel	.	.	235
